; matrix-scan  -v 1 -bginput -markov 0 -seq_format fasta -2str -origin end -pseudo 1 -bg_pseudo 0.05 -m $RSAT/public_html/tmp/apache/2018/03/21/footprint-scan_Gammaproteobacteria__lexA_recA_2018-03-21.183943_2018-03-21.183943_J8t3qJ/input_matrix -matrix_format transfac -quick -return distrib,occ_proba,rank -i $RSAT/public_html/tmp/apache/2018/03/21/footprint-scan_Gammaproteobacteria__lexA_recA_2018-03-21.183943_2018-03-21.183943_J8t3qJ/lexA_recA/Gammaproteobacteria/Escherichia_coli_GCF_000005845.2_ASM584v2/Matrix/lexA/lexA_Escherichia_coli_GCF_000005845.2_ASM584v2_Gammaproteobacteria_ortho_seq_purged.fasta -o $RSAT/public_html/tmp/apache/2018/03/21/footprint-scan_Gammaproteobacteria__lexA_recA_2018-03-21.183943_2018-03-21.183943_J8t3qJ/lexA_recA/Gammaproteobacteria/Escherichia_coli_GCF_000005845.2_ASM584v2/Matrix/lexA/lexA_Escherichia_coli_GCF_000005845.2_ASM584v2_Gammaproteobacteria_Matrix_occ_sig.tab
; Slow counting mode            
; Input files
;	input	/space23/rsat/public_html/tmp/apache/2018/03/21/footprint-scan_Gammaproteobacteria__lexA_recA_2018-03-21.183943_2018-03-21.183943_J8t3qJ/lexA_recA/Gammaproteobacteria/Escherichia_coli_GCF_000005845.2_ASM584v2/Matrix/lexA/lexA_Escherichia_coli_GCF_000005845.2_ASM584v2_Gammaproteobacteria_ortho_seq_purged.fasta
; Matrix files
;	matrix 1	/space23/rsat/public_html/tmp/apache/2018/03/21/footprint-scan_Gammaproteobacteria__lexA_recA_2018-03-21.183943_2018-03-21.183943_J8t3qJ/input_matrix
; Sequence format      	fasta
; Output files
;	output	/space23/rsat/public_html/tmp/apache/2018/03/21/footprint-scan_Gammaproteobacteria__lexA_recA_2018-03-21.183943_2018-03-21.183943_J8t3qJ/lexA_recA/Gammaproteobacteria/Escherichia_coli_GCF_000005845.2_ASM584v2/Matrix/lexA/lexA_Escherichia_coli_GCF_000005845.2_ASM584v2_Gammaproteobacteria_Matrix_occ_sig.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Bernoulli model (order=0)
;	Strand        	undef
;	Background pseudo-frequency	0.05
;	Residue probabilities
;		a	0.26996
;		c	0.24340
;		g	0.23082
;		t	0.25582
;
; Matrices
;	matrix	name	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	LexA	20	4	1	-46.600	18.900	65.500	a:0.270 c:0.243 g:0.231 t:0.256 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
LexA	-20.9	788	51805	84019	6.221970e-01	6.269559e-01	84661.62	9.998504e-01	5.709146e+02	-2.76	187
LexA	-20.8	787	52592	83231	6.163616e-01	6.209295e-01	83847.84	9.997302e-01	5.708459e+02	-2.76	188
LexA	-20.7	787	53379	82444	6.105335e-01	6.148863e-01	83031.79	9.994951e-01	5.707117e+02	-2.76	189
LexA	-20.6	806	54185	81657	6.047054e-01	6.088278e-01	82213.67	9.990493e-01	5.704572e+02	-2.76	190
LexA	-20.5	808	54993	80851	5.987366e-01	6.027373e-01	81391.24	9.986750e-01	5.702434e+02	-2.76	191
LexA	-20.4	814	55807	80043	5.927530e-01	5.966412e-01	80568.04	9.982154e-01	5.699810e+02	-2.76	192
LexA	-20.3	724	56531	79229	5.867250e-01	5.905156e-01	79740.87	9.977037e-01	5.696888e+02	-2.76	193
LexA	-20.2	795	57326	78505	5.813635e-01	5.843870e-01	78913.28	9.879820e-01	5.641377e+02	-2.75	194
LexA	-20.1	796	58122	77710	5.754762e-01	5.782376e-01	78082.90	9.801632e-01	5.596732e+02	-2.75	195
LexA	-20.0	824	58946	76914	5.695814e-01	5.720698e-01	77250.02	9.678816e-01	5.526604e+02	-2.74	196
LexA	-19.9	793	59739	76090	5.634794e-01	5.659035e-01	76417.34	9.640505e-01	5.504728e+02	-2.74	197
LexA	-19.8	788	60527	75297	5.576069e-01	5.597152e-01	75581.70	9.410064e-01	5.373147e+02	-2.73	198
LexA	-19.7	838	61365	74509	5.517714e-01	5.535248e-01	74745.77	9.029878e-01	5.156060e+02	-2.71	199
LexA	-19.6	766	62131	73671	5.455656e-01	5.473334e-01	73909.71	9.045178e-01	5.164797e+02	-2.71	200
LexA	-19.5	801	62932	72905	5.398931e-01	5.411249e-01	73071.34	8.188828e-01	4.675821e+02	-2.67	201
LexA	-19.4	819	63751	72104	5.339613e-01	5.349251e-01	72234.14	7.620112e-01	4.351084e+02	-2.64	202
LexA	-19.3	837	64588	71285	5.278963e-01	5.287107e-01	71394.97	7.265073e-01	4.148357e+02	-2.62	203
LexA	-19.2	818	65406	70448	5.216979e-01	5.225075e-01	70557.32	7.251958e-01	4.140868e+02	-2.62	204
LexA	-19.1	754	66160	69630	5.156403e-01	5.162987e-01	69718.91	6.868358e-01	3.921832e+02	-2.59	205
LexA	-19.0	839	66999	68876	5.100566e-01	5.100859e-01	68879.96	5.096849e-01	2.910301e+02	-2.46	206
LexA	-18.9	794	67793	68037	5.038434e-01	5.038893e-01	68043.19	5.145234e-01	2.937929e+02	-2.47	207
LexA	-18.8	855	68648	67243	4.979635e-01	4.976854e-01	67205.44	4.200794e-01	2.398653e+02	-2.38	208
LexA	-18.7	801	69449	66388	4.916319e-01	4.914937e-01	66369.34	4.606275e-01	2.630183e+02	-2.42	209
LexA	-18.6	818	70267	65587	4.857001e-01	4.853160e-01	65535.14	3.898581e-01	2.226090e+02	-2.35	210
LexA	-18.5	774	71041	64769	4.796425e-01	4.791354e-01	64700.52	3.555669e-01	2.030287e+02	-2.31	211
LexA	-18.4	782	71823	63995	4.739107e-01	4.729780e-01	63869.06	2.470614e-01	1.410720e+02	-2.15	212
LexA	-18.3	852	72675	63213	4.681196e-01	4.668203e-01	63037.54	1.699583e-01	9.704618e+01	-1.99	213
LexA	-18.2	748	73423	62361	4.618102e-01	4.606881e-01	62209.48	2.048313e-01	1.169587e+02	-2.07	214
LexA	-18.1	810	74233	61613	4.562709e-01	4.545646e-01	61382.58	1.044660e-01	5.965010e+01	-1.78	215
LexA	-18.0	830	75063	60803	4.502725e-01	4.484512e-01	60557.05	8.964411e-02	5.118679e+01	-1.71	216
LexA	-17.9	835	75898	59973	4.441260e-01	4.423681e-01	59735.62	9.717561e-02	5.548728e+01	-1.74	217
LexA	-17.8	819	76717	59138	4.379425e-01	4.362914e-01	58915.05	1.111168e-01	6.344768e+01	-1.80	218
LexA	-17.7	774	77491	58319	4.318774e-01	4.302408e-01	58098.00	1.127781e-01	6.439629e+01	-1.81	219
LexA	-17.6	789	78280	57545	4.261456e-01	4.242174e-01	57284.62	7.624325e-02	4.353490e+01	-1.64	220
LexA	-17.5	768	79048	56756	4.203027e-01	4.182050e-01	56472.74	5.940705e-02	3.392143e+01	-1.53	221
LexA	-17.4	814	79862	55988	4.146154e-01	4.122290e-01	55665.76	3.767003e-02	2.150958e+01	-1.33	222
LexA	-17.3	808	80670	55174	4.085873e-01	4.062660e-01	54860.53	4.148085e-02	2.368556e+01	-1.37	223
LexA	-17.2	808	81478	54366	4.026038e-01	4.003411e-01	54060.47	4.514893e-02	2.578004e+01	-1.41	224
LexA	-17.1	742	82220	53558	3.966202e-01	3.944379e-01	53263.31	5.073874e-02	2.897182e+01	-1.46	225
LexA	-17.0	720	82940	52816	3.911253e-01	3.885580e-01	52469.32	2.666799e-02	1.522742e+01	-1.18	226
LexA	-16.9	725	83665	52096	3.857934e-01	3.827198e-01	51680.95	1.017007e-02	5.807112e+00	-0.76	227
LexA	-16.8	745	84410	51371	3.804245e-01	3.769012e-01	50895.22	3.821149e-03	2.181876e+00	-0.34	228
LexA	-16.7	767	85177	50626	3.749074e-01	3.711202e-01	50114.58	2.012452e-03	1.149110e+00	-0.06	229
LexA	-16.6	766	85943	49859	3.692275e-01	3.653783e-01	49339.22	1.680301e-03	9.594521e-01	0.02	230
LexA	-16.5	682	86625	49093	3.635549e-01	3.596597e-01	48567.00	1.451769e-03	8.289601e-01	0.08	231
LexA	-16.4	742	87367	48411	3.585044e-01	3.539877e-01	47801.09	2.651977e-04	1.514279e-01	0.82	232
LexA	-16.3	719	88086	47669	3.530096e-01	3.483412e-01	47038.61	1.626185e-04	9.285517e-02	1.03	233
LexA	-16.2	798	88884	46950	3.476851e-01	3.427428e-01	46282.62	6.685486e-05	3.817412e-02	1.42	234
LexA	-16.1	702	89586	46152	3.417755e-01	3.371774e-01	45531.09	1.800715e-04	1.028208e-01	0.99	235
LexA	-16.0	716	90302	45450	3.365769e-01	3.316459e-01	44784.14	6.116357e-05	3.492440e-02	1.46	236
LexA	-15.9	760	91062	44734	3.312746e-01	3.261660e-01	44044.15	3.214592e-05	1.835532e-02	1.74	237
LexA	-15.8	693	91755	43974	3.256465e-01	3.207215e-01	43308.94	5.448248e-05	3.110949e-02	1.51	238
LexA	-15.7	694	92449	43281	3.205145e-01	3.153133e-01	42578.64	2.022028e-05	1.154578e-02	1.94	239
LexA	-15.6	734	93183	42587	3.153752e-01	3.099536e-01	41854.90	8.601075e-06	4.911214e-03	2.31	240
LexA	-15.5	679	93862	41853	3.099396e-01	3.046377e-01	41137.05	1.201487e-05	6.860493e-03	2.16	241
LexA	-15.4	679	94541	41174	3.049113e-01	2.993717e-01	40425.96	4.615378e-06	2.635381e-03	2.58	242
LexA	-15.3	669	95210	40495	2.998830e-01	2.941453e-01	39720.21	1.956026e-06	1.116891e-03	2.95	243
LexA	-15.2	715	95925	39826	2.949288e-01	2.889648e-01	39020.65	7.083220e-07	4.044519e-04	3.39	244
LexA	-15.1	662	96587	39111	2.896339e-01	2.838256e-01	38326.67	1.168340e-06	6.671221e-04	3.18	245
LexA	-15.0	664	97251	38449	2.847315e-01	2.787392e-01	37639.82	4.845719e-07	2.766906e-04	3.56	246
LexA	-14.9	667	97918	37785	2.798143e-01	2.737059e-01	36960.16	2.579465e-07	1.472874e-04	3.83	247
LexA	-14.8	640	98558	37118	2.748748e-01	2.687158e-01	36286.30	1.781968e-07	1.017504e-04	3.99	248
LexA	-14.7	615	99173	36478	2.701354e-01	2.637699e-01	35618.43	6.050524e-08	3.454849e-05	4.46	249
LexA	-14.6	589	99762	35863	2.655810e-01	2.588783e-01	34957.90	1.041240e-08	5.945480e-06	5.23	250
LexA	-14.5	606	100368	35274	2.612192e-01	2.540376e-01	34304.22	7.649209e-10	4.367698e-07	6.36	251
LexA	-14.4	579	100947	34668	2.567315e-01	2.492522e-01	33658.02	1.224611e-10	6.992531e-08	7.16	252
LexA	-14.3	604	101551	34089	2.524438e-01	2.445131e-01	33018.07	7.207281e-12	4.115358e-09	8.39	253
LexA	-14.2	622	102173	33485	2.479709e-01	2.398254e-01	32385.06	1.464817e-12	8.364102e-10	9.08	254
LexA	-14.1	642	102815	32863	2.433647e-01	2.351852e-01	31758.46	8.531986e-13	4.871764e-10	9.31	255
LexA	-14.0	591	103406	32221	2.386104e-01	2.306023e-01	31139.62	1.752166e-12	1.000487e-09	9.00	256
LexA	-13.9	589	103995	31630	2.342338e-01	2.260767e-01	30528.49	4.890421e-13	2.792430e-10	9.55	257
LexA	-13.8	604	104599	31041	2.298720e-01	2.215997e-01	29923.94	1.613327e-13	9.212099e-11	10.04	258
LexA	-13.7	578	105177	30437	2.253992e-01	2.171714e-01	29325.95	1.467455e-13	8.379169e-11	10.08	259
LexA	-13.6	575	105752	29859	2.211188e-01	2.128015e-01	28735.86	5.425982e-14	3.098236e-11	10.51	260
LexA	-13.5	575	106327	29284	2.168607e-01	2.084856e-01	28153.07	2.409146e-14	1.375622e-11	10.86	261
LexA	-13.4	543	106870	28709	2.126026e-01	2.042283e-01	27578.18	1.566793e-14	8.946389e-12	11.05	262
LexA	-13.3	580	107450	28166	2.085814e-01	2.000209e-01	27010.03	2.638556e-15	1.506616e-12	11.82	263
LexA	-13.2	590	108040	27586	2.042863e-01	1.958679e-01	26449.22	4.569167e-15	2.608994e-12	11.58	264
LexA	-13.1	515	108555	26996	1.999171e-01	1.917658e-01	25895.29	1.933475e-14	1.104014e-11	10.96	265
LexA	-13.0	544	109099	26481	1.961033e-01	1.877226e-01	25349.31	2.258124e-15	1.289389e-12	11.89	266
LexA	-12.9	505	109604	25937	1.920747e-01	1.837386e-01	24811.33	1.893572e-15	1.081230e-12	11.97	267
LexA	-12.8	546	110150	25432	1.883350e-01	1.798053e-01	24280.19	2.531878e-16	1.445702e-13	12.84	268
LexA	-12.7	510	110660	24886	1.842916e-01	1.759230e-01	23755.94	5.094120e-16	2.908743e-13	12.54	269
LexA	-12.6	488	111148	24376	1.805148e-01	1.720999e-01	23239.68	2.015664e-16	1.150944e-13	12.94	270
LexA	-12.5	507	111655	23888	1.769010e-01	1.683320e-01	22730.88	3.206395e-17	1.830852e-14	13.74	271
LexA	-12.4	462	112117	23381	1.731464e-01	1.646229e-01	22230.02	2.512310e-17	1.434529e-14	13.84	272
LexA	-12.3	499	112616	22919	1.697251e-01	1.609648e-01	21736.05	1.746906e-18	9.974834e-16	15.00	273
LexA	-12.2	467	113083	22420	1.660298e-01	1.573617e-01	21249.50	1.964801e-18	1.121901e-15	14.95	274
LexA	-12.1	442	113525	21953	1.625715e-01	1.538099e-01	20769.87	4.222577e-19	2.411092e-16	15.62	275
LexA	-12.0	426	113951	21511	1.592983e-01	1.503167e-01	20298.16	2.628987e-20	1.501152e-17	16.82	276
LexA	-11.9	480	114431	21085	1.561435e-01	1.468814e-01	19834.27	7.808080e-22	4.458413e-19	18.35	277
LexA	-11.8	456	114887	20605	1.525889e-01	1.434968e-01	19377.24	1.763035e-21	1.006693e-18	18.00	278
LexA	-11.7	443	115330	20149	1.492121e-01	1.401634e-01	18927.10	1.139503e-21	6.506560e-19	18.19	279
LexA	-11.6	449	115779	19706	1.459315e-01	1.368873e-01	18484.72	4.904570e-22	2.800510e-19	18.55	280
LexA	-11.5	415	116194	19257	1.426064e-01	1.336653e-01	18049.63	5.673103e-22	3.239342e-19	18.49	281
LexA	-11.4	380	116574	18842	1.395332e-01	1.305000e-01	17622.19	8.561632e-23	4.888692e-20	19.31	282
LexA	-11.3	442	117016	18462	1.367191e-01	1.273849e-01	17201.55	1.204640e-24	6.878497e-22	21.16	283
LexA	-11.2	428	117444	18020	1.334459e-01	1.243226e-01	16788.03	4.388324e-24	2.505733e-21	20.60	284
LexA	-11.1	412	117856	17592	1.302764e-01	1.213104e-01	16381.27	8.892906e-24	5.077849e-21	20.29	285
LexA	-11.0	347	118203	17180	1.272253e-01	1.183538e-01	15982.03	9.012226e-24	5.145981e-21	20.29	286
LexA	-10.9	392	118595	16833	1.246556e-01	1.154523e-01	15590.22	6.472049e-26	3.695540e-23	22.43	287
LexA	-10.8	406	119001	16441	1.217527e-01	1.125996e-01	15205.00	3.650127e-26	2.084223e-23	22.68	288
LexA	-10.7	381	119382	16035	1.187461e-01	1.097955e-01	14826.34	1.286953e-25	7.348499e-23	22.13	289
LexA	-10.6	380	119762	15654	1.159246e-01	1.070456e-01	14455.01	9.410865e-26	5.373604e-23	22.27	290
LexA	-10.5	352	120114	15274	1.131106e-01	1.043465e-01	14090.53	1.166769e-25	6.662253e-23	22.18	291
LexA	-10.4	353	120467	14922	1.105039e-01	1.017004e-01	13733.21	2.101450e-26	1.199928e-23	22.92	292
LexA	-10.3	355	120822	14569	1.078897e-01	9.910140e-02	13382.26	7.184406e-27	4.102296e-24	23.39	293
LexA	-10.2	330	121152	14214	1.052608e-01	9.655197e-02	13037.99	5.532224e-27	3.158900e-24	23.50	294
LexA	-10.1	337	121489	13884	1.028170e-01	9.404924e-02	12700.03	6.666668e-28	3.806667e-25	24.42	295
LexA	-10.0	360	121849	13547	1.003214e-01	9.159779e-02	12369.00	3.060315e-28	1.747440e-25	24.76	296
LexA	-9.9	346	122195	13187	9.765544e-02	8.919702e-02	12044.81	2.892676e-27	1.651718e-24	23.78	297
LexA	-9.8	323	122518	12841	9.509316e-02	8.684127e-02	11726.70	1.249410e-26	7.134134e-24	23.15	298
LexA	-9.7	286	122804	12518	9.270121e-02	8.453060e-02	11414.67	9.899451e-27	5.652586e-24	23.25	299
LexA	-9.6	302	123106	12232	9.058325e-02	8.226910e-02	11109.29	3.247388e-28	1.854258e-25	24.73	300
LexA	-9.5	308	123414	11930	8.834681e-02	8.005402e-02	10810.17	1.022433e-28	5.838090e-26	25.23	301
LexA	-9.4	301	123715	11622	8.606594e-02	7.788680e-02	10517.52	1.230347e-28	7.025284e-26	25.15	302
LexA	-9.3	304	124019	11321	8.383690e-02	7.576254e-02	10230.67	1.305881e-28	7.456582e-26	25.13	303
LexA	-9.2	283	124302	11017	8.158565e-02	7.368312e-02	9949.87	3.839832e-28	2.192544e-25	24.66	304
LexA	-9.1	312	124614	10734	7.948991e-02	7.164596e-02	9674.78	2.065281e-28	1.179275e-25	24.93	305
LexA	-9.0	285	124899	10422	7.717942e-02	6.965467e-02	9405.89	5.950624e-27	3.397806e-24	23.47	306
LexA	-8.9	297	125196	10137	7.506887e-02	6.770838e-02	9143.07	1.679317e-26	9.588900e-24	23.02	307
LexA	-8.8	246	125442	9840	7.286946e-02	6.580268e-02	8885.73	3.404042e-25	1.943708e-22	21.71	308
LexA	-8.7	234	125676	9594	7.104772e-02	6.393715e-02	8633.82	4.288475e-26	2.448719e-23	22.61	309
LexA	-8.6	263	125939	9360	6.931485e-02	6.211513e-02	8387.78	2.411104e-27	1.376740e-24	23.86	310
LexA	-8.5	259	126198	9097	6.736722e-02	6.033421e-02	8147.29	7.650662e-27	4.368528e-24	23.36	311
LexA	-8.4	230	126428	8838	6.544921e-02	5.859524e-02	7912.47	3.045070e-26	1.738735e-23	22.76	312
LexA	-8.3	214	126642	8608	6.374596e-02	5.689435e-02	7682.79	7.018444e-27	4.007531e-24	23.40	313
LexA	-8.2	248	126890	8394	6.216120e-02	5.523267e-02	7458.40	4.001768e-28	2.285010e-25	24.64	314
LexA	-8.1	217	127107	8146	6.032465e-02	5.360823e-02	7239.04	3.018168e-27	1.723374e-24	23.76	315
LexA	-8.0	196	127303	7929	5.871768e-02	5.202357e-02	7025.05	8.967505e-28	5.120446e-25	24.29	316
LexA	-7.9	204	127507	7733	5.726621e-02	5.047637e-02	6816.13	3.071234e-29	1.753674e-26	25.76	317
LexA	-7.8	184	127691	7529	5.575550e-02	4.896760e-02	6612.39	5.532570e-30	3.159098e-27	26.50	318
LexA	-7.7	204	127895	7345	5.439290e-02	4.749219e-02	6413.16	1.024136e-31	5.847818e-29	28.23	319
LexA	-7.6	202	128097	7141	5.288219e-02	4.605422e-02	6218.98	6.284520e-32	3.588461e-29	28.45	320
LexA	-7.5	209	128306	6939	5.138630e-02	4.465283e-02	6029.74	5.970079e-32	3.408915e-29	28.47	321
LexA	-7.4	199	128505	6730	4.983856e-02	4.328333e-02	5844.81	3.112116e-31	1.777018e-28	27.75	322
LexA	-7.3	186	128691	6531	4.836488e-02	4.195047e-02	5664.82	7.968915e-31	4.550250e-28	27.34	323
LexA	-7.2	158	128849	6345	4.698747e-02	4.064982e-02	5489.19	5.668864e-31	3.236922e-28	27.49	324
LexA	-7.1	157	129006	6187	4.581741e-02	3.938090e-02	5317.84	9.726517e-33	5.553841e-30	29.26	325
LexA	-7.0	182	129188	6030	4.465476e-02	3.814685e-02	5151.20	2.486181e-34	1.419609e-31	30.85	326
LexA	-6.9	165	129353	5848	4.330697e-02	3.694208e-02	4988.51	7.090936e-34	4.048924e-31	30.39	327
LexA	-6.8	160	129513	5683	4.208507e-02	3.577077e-02	4830.34	2.565597e-34	1.464956e-31	30.83	328
LexA	-6.7	136	129649	5523	4.090020e-02	3.462791e-02	4676.01	7.417574e-35	4.235435e-32	31.37	329
LexA	-6.6	142	129791	5387	3.989307e-02	3.351619e-02	4525.89	5.934325e-37	3.388500e-34	33.47	330
LexA	-6.5	135	129926	5245	3.884149e-02	3.243510e-02	4379.91	2.467922e-38	1.409183e-35	34.85	331
LexA	-6.4	138	130064	5110	3.784176e-02	3.138078e-02	4237.53	4.623085e-40	2.639781e-37	36.58	332
LexA	-6.3	134	130198	4972	3.681981e-02	3.035681e-02	4099.26	3.020677e-41	1.724807e-38	37.76	333
LexA	-6.2	142	130340	4838	3.582748e-02	2.935965e-02	3964.61	1.648963e-42	9.415578e-40	39.03	334
LexA	-6.1	140	130480	4696	3.477591e-02	2.838886e-02	3833.52	9.337236e-43	5.331562e-40	39.27	335
LexA	-6.0	127	130607	4556	3.373915e-02	2.744676e-02	3706.30	8.011515e-43	4.574575e-40	39.34	336
LexA	-5.9	133	130740	4429	3.279866e-02	2.652885e-02	3582.35	8.333530e-44	4.758445e-41	40.32	337
LexA	-5.8	123	130863	4296	3.181374e-02	2.563839e-02	3462.11	7.202604e-44	4.112687e-41	40.39	338
LexA	-5.7	114	130977	4173	3.090287e-02	2.477128e-02	3345.01	1.334912e-44	7.622348e-42	41.12	339
LexA	-5.6	100	131077	4059	3.005865e-02	2.392970e-02	3231.37	6.507575e-46	3.715825e-43	42.43	340
LexA	-5.5	115	131192	3959	2.931811e-02	2.311295e-02	3121.08	2.132854e-48	1.217859e-45	44.91	341
LexA	-5.4	119	131311	3844	2.846648e-02	2.231805e-02	3013.74	4.844262e-49	2.766074e-46	45.56	342
LexA	-5.3	96	131407	3725	2.758524e-02	2.154778e-02	2909.73	7.045707e-49	4.023099e-46	45.40	343
LexA	-5.2	89	131496	3629	2.687431e-02	2.079919e-02	2808.64	5.719613e-51	3.265899e-48	47.49	344
LexA	-5.1	94	131590	3540	2.621523e-02	2.007195e-02	2710.44	1.208462e-53	6.900318e-51	50.16	345
LexA	-5.0	99	131689	3446	2.551912e-02	1.936766e-02	2615.33	1.884581e-55	1.076096e-52	51.97	346
LexA	-4.9	87	131776	3347	2.478598e-02	1.868295e-02	2522.87	2.302935e-56	1.314976e-53	52.88	347
LexA	-4.8	91	131867	3260	2.414171e-02	1.802008e-02	2433.36	1.833318e-58	1.046825e-55	54.98	348
LexA	-4.7	88	131955	3169	2.346782e-02	1.737601e-02	2346.39	8.970445e-60	5.122124e-57	56.29	349
LexA	-4.6	74	132029	3081	2.281614e-02	1.675223e-02	2262.15	3.744745e-61	2.138250e-58	57.67	350
LexA	-4.5	73	132102	3007	2.226814e-02	1.614813e-02	2180.58	3.540059e-64	2.021373e-61	60.69	351
LexA	-4.4	78	132180	2934	2.172754e-02	1.556150e-02	2101.36	3.765322e-67	2.149999e-64	63.67	352
LexA	-4.3	69	132249	2856	2.114992e-02	1.499415e-02	2024.75	4.306413e-69	2.458962e-66	65.61	353
LexA	-4.2	74	132323	2787	2.063894e-02	1.444406e-02	1950.47	3.760216e-72	2.147083e-69	68.67	354
LexA	-4.1	79	132402	2713	2.009094e-02	1.391078e-02	1878.46	3.682072e-74	2.102463e-71	70.68	355
LexA	-4.0	66	132468	2634	1.950591e-02	1.339541e-02	1808.86	5.457261e-75	3.116096e-72	71.51	356
LexA	-3.9	63	132531	2568	1.901715e-02	1.289548e-02	1741.35	1.086873e-77	6.206046e-75	74.21	357
LexA	-3.8	71	132602	2505	1.855061e-02	1.241203e-02	1676.07	1.249004e-80	7.131813e-78	77.15	358
LexA	-3.7	68	132670	2434	1.802482e-02	1.194429e-02	1612.91	7.784084e-82	4.444712e-79	78.35	359
LexA	-3.6	57	132727	2366	1.752125e-02	1.149220e-02	1551.86	3.232300e-83	1.845643e-80	79.73	360
LexA	-3.5	54	132781	2309	1.709914e-02	1.105451e-02	1492.76	2.332616e-86	1.331923e-83	82.88	361
LexA	-3.4	56	132837	2255	1.669925e-02	1.063075e-02	1435.53	7.547966e-90	4.309888e-87	86.37	362
LexA	-3.3	59	132896	2199	1.628455e-02	1.022149e-02	1380.27	1.157016e-92	6.606562e-90	89.18	363
LexA	-3.2	55	132951	2140	1.584763e-02	9.826313e-03	1326.91	1.560043e-94	8.907846e-92	91.05	364
LexA	-3.1	44	132995	2085	1.544033e-02	9.444033e-03	1275.28	6.217395e-97	3.550132e-94	93.45	365
LexA	-3.0	53	133048	2041	1.511449e-02	9.074681e-03	1225.41	1.819174e-101	1.038749e-98	97.98	366
LexA	-2.9	42	133090	1988	1.472200e-02	8.717502e-03	1177.18	9.742892e-104	5.563192e-101	100.25	367
LexA	-2.8	41	133131	1946	1.441097e-02	8.372946e-03	1130.65	2.877927e-108	1.643296e-105	104.78	368
LexA	-2.7	50	133181	1905	1.410735e-02	8.040235e-03	1085.72	7.721057e-113	4.408724e-110	109.36	369
LexA	-2.6	55	133236	1855	1.373708e-02	7.719447e-03	1042.40	6.863545e-115	3.919084e-112	111.41	370
LexA	-2.5	50	133286	1800	1.332978e-02	7.409506e-03	1000.55	2.650617e-115	1.513502e-112	111.82	371
LexA	-2.4	49	133335	1750	1.295951e-02	7.110125e-03	960.12	1.276649e-116	7.289668e-114	113.14	372
LexA	-2.3	36	133371	1701	1.259664e-02	6.821627e-03	921.17	8.411058e-118	4.802714e-115	114.32	373
LexA	-2.2	37	133408	1665	1.233005e-02	6.543684e-03	883.63	3.623809e-122	2.069195e-119	118.68	374
LexA	-2.1	38	133446	1628	1.205604e-02	6.275437e-03	847.41	4.949361e-126	2.826085e-123	122.55	375
LexA	-2.0	29	133475	1590	1.177464e-02	6.016809e-03	812.49	2.432888e-129	1.389179e-126	125.86	376
LexA	-1.9	39	133514	1561	1.155988e-02	5.767554e-03	778.83	4.399571e-135	2.512155e-132	131.60	377
LexA	-1.8	29	133543	1522	1.127107e-02	5.527138e-03	746.36	1.502866e-137	8.581364e-135	134.07	378
LexA	-1.7	45	133588	1493	1.105631e-02	5.295804e-03	715.12	7.310412e-143	4.174245e-140	139.38	379
LexA	-1.6	23	133611	1448	1.072307e-02	5.073210e-03	685.07	1.100391e-142	6.283230e-140	139.20	380
LexA	-1.5	30	133641	1425	1.055274e-02	4.858444e-03	656.06	1.744388e-149	9.960457e-147	146.00	381
LexA	-1.4	26	133667	1395	1.033058e-02	4.652112e-03	628.20	1.048332e-153	5.985975e-151	150.22	382
LexA	-1.3	24	133691	1369	1.013804e-02	4.453098e-03	601.33	3.919945e-159	2.238289e-156	155.65	383
LexA	-1.2	22	133713	1345	9.960307e-03	4.262028e-03	575.53	4.526933e-165	2.584879e-162	161.59	384
LexA	-1.1	24	133737	1323	9.797387e-03	4.078042e-03	550.68	1.290602e-171	7.369340e-169	168.13	385
LexA	-1.0	32	133769	1299	9.619657e-03	3.900903e-03	526.76	3.042010e-177	1.736988e-174	173.76	386
LexA	-0.9	30	133799	1267	9.382683e-03	3.730902e-03	503.81	2.130089e-179	1.216281e-176	175.91	387
LexA	-0.8	20	133819	1237	9.160520e-03	3.567324e-03	481.72	5.180448e-182	2.958036e-179	178.53	388
LexA	-0.7	20	133839	1217	9.012412e-03	3.409976e-03	460.47	1.634616e-188	9.333658e-186	185.03	389
LexA	-0.6	20	133859	1197	8.864303e-03	3.258942e-03	440.07	7.686428e-195	4.388950e-192	191.36	390
LexA	-0.5	14	133873	1177	8.716194e-03	3.113849e-03	420.48	5.381765e-201	3.072988e-198	197.51	391
LexA	-0.4	20	133893	1163	8.612518e-03	2.974489e-03	401.66	9.601637e-210	5.482535e-207	206.26	392
LexA	-0.3	10	133903	1143	8.464409e-03	2.840833e-03	383.61	1.446518e-215	8.259618e-213	212.08	393
LexA	-0.2	20	133923	1133	8.390355e-03	2.712392e-03	366.27	4.222840e-226	2.411242e-223	222.62	394
LexA	-0.1	19	133942	1113	8.242247e-03	2.589140e-03	349.63	1.295810e-231	7.399077e-229	228.13	395
LexA	0.0	11	133953	1094	8.101543e-03	2.470773e-03	333.64	2.045367e-237	1.167905e-234	233.93	396
